날짜,시간,온도,습도
2022-12-04,00:03:58,6.40,67.80
2022-12-04,00:08:59,6.40,67.80
2022-12-04,00:13:59,6.40,67.30
2022-12-04,00:19:00,6.40,67.40
2022-12-04,00:24:00,6.40,67.00
2022-12-04,00:29:01,6.40,66.60
2022-12-04,00:34:01,6.40,66.90
2022-12-04,00:39:02,6.40,64.60
2022-12-04,00:44:02,6.40,66.80
2022-12-04,00:49:02,6.40,65.60
2022-12-04,00:54:02,6.30,64.00
2022-12-04,00:59:03,6.40,66.70
2022-12-04,01:04:03,6.40,64.30
2022-12-04,01:09:04,6.40,64.80
2022-12-04,01:14:04,6.40,66.30
2022-12-04,01:19:05,6.40,64.80
2022-12-04,01:24:05,6.40,66.40
2022-12-04,01:29:05,6.40,66.60
2022-12-04,01:34:06,6.40,66.00
2022-12-04,01:39:06,6.50,66.50
2022-12-04,01:44:07,6.50,66.80
2022-12-04,01:49:07,6.50,66.40
2022-12-04,01:54:08,6.50,67.00
2022-12-04,01:59:08,6.50,66.80
2022-12-04,02:04:08,6.50,65.60
2022-12-04,02:09:09,6.50,66.50
2022-12-04,02:14:09,6.40,66.50
2022-12-04,02:19:09,6.30,66.00
2022-12-04,02:24:10,6.40,66.50
2022-12-04,02:29:10,6.40,66.00
2022-12-04,02:34:11,6.40,66.50
2022-12-04,02:39:11,6.50,66.80
2022-12-04,02:44:12,6.50,67.10
2022-12-04,02:49:12,6.60,67.10
2022-12-04,02:54:13,6.60,67.30
2022-12-04,02:59:13,6.60,67.30
2022-12-04,03:04:13,6.60,67.40
2022-12-04,03:09:14,6.50,66.30
2022-12-04,03:14:14,6.30,65.60
2022-12-04,03:19:15,6.20,65.00
2022-12-04,03:24:16,6.20,65.30
2022-12-04,03:29:16,6.20,66.10
2022-12-04,03:34:16,6.10,64.60
2022-12-04,03:39:17,5.90,63.30
2022-12-04,03:44:17,6.00,65.20
2022-12-04,03:49:18,6.00,63.90
2022-12-04,03:54:18,5.90,65.10
2022-12-04,03:59:19,5.90,65.10
2022-12-04,04:04:19,6.00,65.70
2022-12-04,04:09:19,6.00,65.00
2022-12-04,04:14:20,6.00,63.50
2022-12-04,04:19:20,5.90,62.90
2022-12-04,04:24:20,6.00,65.50
2022-12-04,04:29:21,6.00,63.70
2022-12-04,04:34:21,6.00,64.50
2022-12-04,04:39:22,5.90,64.00
2022-12-04,04:44:22,5.80,62.20
2022-12-04,04:49:23,5.70,61.70
