날짜,시간,오류 값,온도,습도
2022-12-15,00:08:46,T,-1.19,68.20
2022-12-15,00:08:46,H,-1.19,68.20
2022-12-15,00:08:56,T,-1.19,68.20
2022-12-15,00:08:56,H,-1.19,68.20
2022-12-15,00:09:06,T,-1.09,68.20
2022-12-15,00:09:06,H,-1.09,68.20
2022-12-15,00:09:16,T,-1.19,68.20
2022-12-15,00:09:16,H,-1.19,68.20
2022-12-15,00:09:26,T,-1.09,68.20
2022-12-15,00:09:26,H,-1.09,68.20
2022-12-15,00:09:36,T,-1.09,68.20
2022-12-15,00:09:36,H,-1.09,68.20
2022-12-15,00:09:46,T,-1.09,68.20
2022-12-15,00:09:46,H,-1.09,68.20
2022-12-15,00:09:56,T,-1.09,68.20
2022-12-15,00:09:56,H,-1.09,68.20
2022-12-15,00:10:06,T,-1.09,68.30
2022-12-15,00:10:06,H,-1.09,68.30
2022-12-15,00:10:16,T,-1.09,68.20
2022-12-15,00:10:16,H,-1.09,68.20
2022-12-15,00:10:26,T,-1.09,68.20
2022-12-15,00:10:26,H,-1.09,68.20
2022-12-15,00:10:36,T,-1.09,68.20
2022-12-15,00:10:36,H,-1.09,68.20
2022-12-15,00:10:46,T,-1.09,68.10
2022-12-15,00:10:46,H,-1.09,68.10
2022-12-15,00:10:56,T,-1.19,68.00
2022-12-15,00:10:56,H,-1.19,68.00
2022-12-15,00:11:06,T,-1.09,68.00
2022-12-15,00:11:06,H,-1.09,68.00
2022-12-15,00:11:16,T,-1.19,67.90
2022-12-15,00:11:16,H,-1.19,67.90
2022-12-15,00:11:26,T,-1.09,67.80
2022-12-15,00:11:26,H,-1.09,67.80
2022-12-15,00:11:36,T,-1.09,67.70
2022-12-15,00:11:36,H,-1.09,67.70
2022-12-15,00:11:46,T,-1.09,67.60
2022-12-15,00:11:46,H,-1.09,67.60
2022-12-15,00:11:56,T,-1.19,67.60
2022-12-15,00:11:56,H,-1.19,67.60
2022-12-15,00:12:06,T,-1.19,67.50
2022-12-15,00:12:06,H,-1.19,67.50
2022-12-15,00:12:16,T,-1.19,67.50
2022-12-15,00:12:16,H,-1.19,67.50
2022-12-15,00:12:26,T,-1.19,67.50
2022-12-15,00:12:26,H,-1.19,67.50
2022-12-15,00:12:36,T,-1.19,67.40
2022-12-15,00:12:36,H,-1.19,67.40
2022-12-15,00:12:46,T,-1.19,67.30
2022-12-15,00:12:46,H,-1.19,67.30
2022-12-15,00:12:56,T,-1.19,67.30
2022-12-15,00:12:56,H,-1.19,67.30
2022-12-15,00:13:06,T,-1.19,67.20
2022-12-15,00:13:06,H,-1.19,67.20
2022-12-15,00:13:16,T,-1.19,67.30
2022-12-15,00:13:16,H,-1.19,67.30
2022-12-15,00:13:26,T,-1.19,67.30
2022-12-15,00:13:26,H,-1.19,67.30
2022-12-15,00:13:36,T,-1.19,67.30
2022-12-15,00:13:36,H,-1.19,67.30
2022-12-15,00:13:46,T,-1.19,67.30
2022-12-15,00:13:46,H,-1.19,67.30
2022-12-15,00:13:56,T,-1.19,67.30
2022-12-15,00:13:56,H,-1.19,67.30
2022-12-15,00:14:06,T,-1.19,67.20
2022-12-15,00:14:06,H,-1.19,67.20
2022-12-15,00:14:16,T,-1.19,67.20
2022-12-15,00:14:16,H,-1.19,67.20
2022-12-15,00:14:26,T,-1.19,67.10
2022-12-15,00:14:26,H,-1.19,67.10
2022-12-15,00:14:36,T,-1.19,67.20
2022-12-15,00:14:36,H,-1.19,67.20
2022-12-15,00:14:46,T,-1.19,67.20
2022-12-15,00:14:46,H,-1.19,67.20
2022-12-15,00:14:56,T,-1.19,67.20
2022-12-15,00:14:56,H,-1.19,67.20
2022-12-15,00:15:06,T,-1.19,67.30
2022-12-15,00:15:06,H,-1.19,67.30
2022-12-15,00:15:16,T,-1.19,67.30
2022-12-15,00:15:16,H,-1.19,67.30
2022-12-15,00:15:26,T,-1.19,67.40
2022-12-15,00:15:26,H,-1.19,67.40
2022-12-15,00:15:36,T,-1.19,67.40
2022-12-15,00:15:36,H,-1.19,67.40
2022-12-15,00:15:46,T,-1.19,67.30
2022-12-15,00:15:46,H,-1.19,67.30
2022-12-15,00:15:56,T,-1.29,67.20
2022-12-15,00:15:56,H,-1.29,67.20
2022-12-15,00:16:06,T,-1.29,67.20
2022-12-15,00:16:06,H,-1.29,67.20
2022-12-15,00:16:16,T,-1.29,67.20
2022-12-15,00:16:16,H,-1.29,67.20
2022-12-15,00:16:26,T,-1.29,67.20
2022-12-15,00:16:26,H,-1.29,67.20
2022-12-15,00:16:36,T,-1.29,67.40
2022-12-15,00:16:36,H,-1.29,67.40
2022-12-15,00:16:46,T,-1.29,67.50
2022-12-15,00:16:46,H,-1.29,67.50
2022-12-15,00:16:56,T,-1.29,67.60
2022-12-15,00:16:56,H,-1.29,67.60
2022-12-15,00:17:06,T,-1.29,67.70
2022-12-15,00:17:06,H,-1.29,67.70
2022-12-15,00:17:16,T,-1.29,67.80
2022-12-15,00:17:16,H,-1.29,67.80
2022-12-15,00:17:26,T,-1.29,67.80
2022-12-15,00:17:26,H,-1.29,67.80
2022-12-15,00:17:36,T,-1.29,67.90
2022-12-15,00:17:36,H,-1.29,67.90
2022-12-15,00:17:46,T,-1.29,67.90
2022-12-15,00:17:46,H,-1.29,67.90
2022-12-15,00:17:56,T,-1.29,68.00
2022-12-15,00:17:56,H,-1.29,68.00
2022-12-15,00:18:06,T,-1.29,68.00
2022-12-15,00:18:06,H,-1.29,68.00
2022-12-15,00:18:16,T,-1.29,68.00
2022-12-15,00:18:16,H,-1.29,68.00
2022-12-15,00:18:26,T,-1.29,68.10
2022-12-15,00:18:26,H,-1.29,68.10
2022-12-15,00:18:36,T,-1.29,68.10
2022-12-15,00:18:36,H,-1.29,68.10
2022-12-15,00:18:46,T,-1.29,68.10
2022-12-15,00:18:46,H,-1.29,68.10
2022-12-15,00:18:56,T,-1.29,68.10
2022-12-15,00:18:56,H,-1.29,68.10
2022-12-15,00:19:06,T,-1.29,68.10
2022-12-15,00:19:06,H,-1.29,68.10
2022-12-15,00:19:16,T,-1.29,68.10
2022-12-15,00:19:16,H,-1.29,68.10
2022-12-15,00:19:26,T,-1.29,68.10
2022-12-15,00:19:26,H,-1.29,68.10
2022-12-15,00:19:36,T,-1.29,68.00
2022-12-15,00:19:36,H,-1.29,68.00
2022-12-15,00:19:46,T,-1.29,68.10
2022-12-15,00:19:46,H,-1.29,68.10
2022-12-15,00:19:56,T,-1.29,68.00
2022-12-15,00:19:56,H,-1.29,68.00
2022-12-15,00:20:06,T,-1.29,68.00
2022-12-15,00:20:06,H,-1.29,68.00
2022-12-15,00:20:16,T,-1.29,68.00
2022-12-15,00:20:16,H,-1.29,68.00
2022-12-15,00:20:26,T,-1.29,68.00
2022-12-15,00:20:26,H,-1.29,68.00
2022-12-15,00:20:36,T,-1.29,68.00
2022-12-15,00:20:36,H,-1.29,68.00
2022-12-15,00:20:46,T,-1.29,68.00
2022-12-15,00:20:46,H,-1.29,68.00
2022-12-15,00:20:56,T,-1.29,68.00
2022-12-15,00:20:56,H,-1.29,68.00
2022-12-15,00:21:06,T,-1.29,68.10
2022-12-15,00:21:06,H,-1.29,68.10
2022-12-15,00:21:16,T,-1.29,68.10
2022-12-15,00:21:16,H,-1.29,68.10
2022-12-15,00:21:26,T,-1.29,68.10
2022-12-15,00:21:26,H,-1.29,68.10
2022-12-15,00:21:36,T,-1.29,68.20
2022-12-15,00:21:36,H,-1.29,68.20
2022-12-15,00:21:46,T,-1.29,68.20
2022-12-15,00:21:46,H,-1.29,68.20
2022-12-15,00:21:56,T,-1.29,68.20
2022-12-15,00:21:56,H,-1.29,68.20
2022-12-15,00:22:06,T,-1.29,68.20
2022-12-15,00:22:06,H,-1.29,68.20
2022-12-15,00:22:16,T,-1.29,68.20
2022-12-15,00:22:16,H,-1.29,68.20
2022-12-15,00:22:26,T,-1.29,68.20
2022-12-15,00:22:26,H,-1.29,68.20
2022-12-15,00:22:36,T,-1.29,68.30
2022-12-15,00:22:36,H,-1.29,68.30
2022-12-15,00:22:46,T,-1.29,68.30
2022-12-15,00:22:46,H,-1.29,68.30
2022-12-15,00:22:56,T,-1.29,68.30
2022-12-15,00:22:56,H,-1.29,68.30
2022-12-15,00:23:06,T,-1.29,68.30
2022-12-15,00:23:06,H,-1.29,68.30
2022-12-15,00:23:16,T,-1.29,68.30
2022-12-15,00:23:16,H,-1.29,68.30
2022-12-15,00:23:26,T,-1.19,68.30
2022-12-15,00:23:26,H,-1.19,68.30
2022-12-15,00:23:36,T,-1.19,68.30
2022-12-15,00:23:36,H,-1.19,68.30
2022-12-15,00:23:46,T,-1.29,68.30
2022-12-15,00:23:46,H,-1.29,68.30
2022-12-15,00:23:56,T,-1.19,68.30
2022-12-15,00:23:56,H,-1.19,68.30
2022-12-15,00:24:06,T,-1.19,68.30
2022-12-15,00:24:06,H,-1.19,68.30
2022-12-15,00:24:16,T,-1.19,68.30
2022-12-15,00:24:16,H,-1.19,68.30
2022-12-15,00:24:26,T,-1.19,68.40
2022-12-15,00:24:26,H,-1.19,68.40
2022-12-15,00:24:36,T,-1.19,68.40
2022-12-15,00:24:36,H,-1.19,68.40
2022-12-15,00:24:46,T,-1.19,68.40
2022-12-15,00:24:46,H,-1.19,68.40
2022-12-15,00:24:56,T,-1.19,68.40
2022-12-15,00:24:56,H,-1.19,68.40
2022-12-15,00:25:06,T,-1.19,68.50
2022-12-15,00:25:06,H,-1.19,68.50
2022-12-15,00:25:26,T,-1.19,68.50
2022-12-15,00:25:26,H,-1.19,68.50
2022-12-15,00:25:36,T,-1.19,68.50
2022-12-15,00:25:36,H,-1.19,68.50
2022-12-15,00:25:46,T,-1.19,68.50
2022-12-15,00:25:46,H,-1.19,68.50
2022-12-15,00:25:56,T,-1.19,68.50
2022-12-15,00:25:56,H,-1.19,68.50
2022-12-15,00:26:06,T,-1.19,68.50
2022-12-15,00:26:06,H,-1.19,68.50
2022-12-15,00:26:16,T,-1.19,68.50
2022-12-15,00:26:16,H,-1.19,68.50
2022-12-15,00:26:26,T,-1.19,68.50
2022-12-15,00:26:26,H,-1.19,68.50
2022-12-15,00:26:36,T,-1.19,68.50
2022-12-15,00:26:36,H,-1.19,68.50
2022-12-15,00:26:46,T,-1.19,68.40
2022-12-15,00:26:46,H,-1.19,68.40
2022-12-15,00:26:56,T,-1.19,68.50
2022-12-15,00:26:56,H,-1.19,68.50
2022-12-15,00:27:06,T,-1.19,68.50
2022-12-15,00:27:06,H,-1.19,68.50
2022-12-15,00:27:16,T,-1.19,68.40
2022-12-15,00:27:16,H,-1.19,68.40
2022-12-15,00:27:26,T,-1.19,68.30
2022-12-15,00:27:26,H,-1.19,68.30
2022-12-15,00:27:36,T,-1.19,68.30
2022-12-15,00:27:36,H,-1.19,68.30
2022-12-15,00:27:46,T,-1.19,68.30
2022-12-15,00:27:46,H,-1.19,68.30
2022-12-15,00:27:56,T,-1.19,68.30
2022-12-15,00:27:56,H,-1.19,68.30
2022-12-15,00:28:06,T,-1.19,68.40
2022-12-15,00:28:06,H,-1.19,68.40
2022-12-15,00:28:16,T,-1.19,68.40
2022-12-15,00:28:16,H,-1.19,68.40
2022-12-15,00:28:26,T,-1.19,68.40
2022-12-15,00:28:26,H,-1.19,68.40
2022-12-15,00:28:36,T,-1.19,68.40
2022-12-15,00:28:36,H,-1.19,68.40
2022-12-15,00:28:46,T,-1.19,68.40
2022-12-15,00:28:46,H,-1.19,68.40
2022-12-15,00:28:56,T,-1.19,68.40
2022-12-15,00:28:56,H,-1.19,68.40
2022-12-15,00:29:06,T,-1.19,68.40
2022-12-15,00:29:06,H,-1.19,68.40
2022-12-15,00:29:16,T,-1.09,68.40
2022-12-15,00:29:16,H,-1.09,68.40
2022-12-15,00:29:26,T,-1.19,68.40
2022-12-15,00:29:26,H,-1.19,68.40
2022-12-15,00:29:36,T,-1.09,68.30
2022-12-15,00:29:36,H,-1.09,68.30
2022-12-15,00:29:46,T,-1.09,68.40
2022-12-15,00:29:46,H,-1.09,68.40
2022-12-15,00:29:56,T,-1.09,68.40
2022-12-15,00:29:56,H,-1.09,68.40
2022-12-15,00:30:06,T,-1.09,68.50
2022-12-15,00:30:06,H,-1.09,68.50
2022-12-15,00:30:16,T,-1.09,68.50
2022-12-15,00:30:16,H,-1.09,68.50
2022-12-15,00:30:26,T,-1.09,68.50
2022-12-15,00:30:26,H,-1.09,68.50
2022-12-15,00:30:36,T,-1.09,68.50
2022-12-15,00:30:36,H,-1.09,68.50
2022-12-15,00:30:46,T,-1.09,68.40
2022-12-15,00:30:46,H,-1.09,68.40
2022-12-15,00:30:56,T,-1.09,68.50
2022-12-15,00:30:56,H,-1.09,68.50
2022-12-15,00:31:06,T,-1.09,68.50
2022-12-15,00:31:06,H,-1.09,68.50
2022-12-15,00:31:16,T,-1.09,68.50
2022-12-15,00:31:16,H,-1.09,68.50
2022-12-15,00:31:26,T,-1.09,68.50
2022-12-15,00:31:26,H,-1.09,68.50
2022-12-15,00:31:36,T,-1.09,68.50
2022-12-15,00:31:36,H,-1.09,68.50
2022-12-15,00:31:46,T,-1.09,68.50
2022-12-15,00:31:46,H,-1.09,68.50
2022-12-15,00:31:56,T,-1.09,68.40
2022-12-15,00:31:56,H,-1.09,68.40
2022-12-15,00:32:06,T,-1.09,68.40
2022-12-15,00:32:06,H,-1.09,68.40
2022-12-15,00:32:16,T,-1.09,68.40
2022-12-15,00:32:16,H,-1.09,68.40
2022-12-15,00:32:26,T,-1.09,68.40
2022-12-15,00:32:26,H,-1.09,68.40
2022-12-15,00:32:36,T,-1.09,68.50
2022-12-15,00:32:36,H,-1.09,68.50
2022-12-15,00:32:46,T,-1.09,68.40
2022-12-15,00:32:46,H,-1.09,68.40
2022-12-15,00:32:56,T,-1.09,68.30
2022-12-15,00:32:56,H,-1.09,68.30
2022-12-15,00:33:06,T,-1.09,68.30
2022-12-15,00:33:06,H,-1.09,68.30
2022-12-15,00:33:16,T,-1.09,68.30
2022-12-15,00:33:16,H,-1.09,68.30
2022-12-15,00:33:26,T,-1.09,68.30
2022-12-15,00:33:26,H,-1.09,68.30
2022-12-15,00:33:36,T,-1.09,68.20
2022-12-15,00:33:36,H,-1.09,68.20
2022-12-15,00:33:46,T,-1.09,68.00
2022-12-15,00:33:46,H,-1.09,68.00
2022-12-15,00:33:56,T,-1.09,67.80
2022-12-15,00:33:56,H,-1.09,67.80
2022-12-15,00:34:06,T,-1.09,67.80
2022-12-15,00:34:06,H,-1.09,67.80
2022-12-15,00:34:16,T,-1.09,67.80
2022-12-15,00:34:16,H,-1.09,67.80
2022-12-15,00:34:26,T,-1.09,67.70
2022-12-15,00:34:26,H,-1.09,67.70
2022-12-15,00:34:36,T,-1.19,67.70
2022-12-15,00:34:36,H,-1.19,67.70
2022-12-15,00:34:46,T,-1.19,67.70
2022-12-15,00:34:46,H,-1.19,67.70
2022-12-15,00:34:56,T,-1.09,67.60
2022-12-15,00:34:56,H,-1.09,67.60
2022-12-15,00:35:06,T,-1.19,67.60
2022-12-15,00:35:06,H,-1.19,67.60
2022-12-15,00:35:16,T,-1.19,67.60
2022-12-15,00:35:16,H,-1.19,67.60
2022-12-15,00:35:26,T,-1.19,67.50
2022-12-15,00:35:26,H,-1.19,67.50
2022-12-15,00:35:36,T,-1.19,67.50
2022-12-15,00:35:36,H,-1.19,67.50
2022-12-15,00:35:46,T,-1.19,67.40
2022-12-15,00:35:46,H,-1.19,67.40
2022-12-15,00:35:56,T,-1.19,67.30
2022-12-15,00:35:56,H,-1.19,67.30
2022-12-15,00:36:06,T,-1.19,67.40
2022-12-15,00:36:06,H,-1.19,67.40
2022-12-15,00:36:16,T,-1.19,67.40
2022-12-15,00:36:16,H,-1.19,67.40
2022-12-15,00:36:26,T,-1.19,67.40
2022-12-15,00:36:26,H,-1.19,67.40
2022-12-15,00:36:36,T,-1.19,67.50
2022-12-15,00:36:36,H,-1.19,67.50
2022-12-15,00:36:46,T,-1.19,67.60
2022-12-15,00:36:46,H,-1.19,67.60
2022-12-15,00:36:56,T,-1.19,67.80
2022-12-15,00:36:56,H,-1.19,67.80
2022-12-15,00:37:06,T,-1.19,67.90
2022-12-15,00:37:06,H,-1.19,67.90
2022-12-15,00:37:16,T,-1.19,68.00
2022-12-15,00:37:16,H,-1.19,68.00
2022-12-15,00:37:26,T,-1.19,68.00
2022-12-15,00:37:26,H,-1.19,68.00
2022-12-15,00:37:36,T,-1.19,67.90
2022-12-15,00:37:36,H,-1.19,67.90
2022-12-15,00:37:46,T,-1.19,67.50
2022-12-15,00:37:46,H,-1.19,67.50
2022-12-15,00:37:56,T,-1.19,67.10
2022-12-15,00:37:56,H,-1.19,67.10
2022-12-15,00:38:06,T,-1.19,66.70
2022-12-15,00:38:06,H,-1.19,66.70
2022-12-15,00:38:16,T,-1.19,66.30
2022-12-15,00:38:16,H,-1.19,66.30
2022-12-15,00:38:26,T,-1.19,66.10
2022-12-15,00:38:26,H,-1.19,66.10
2022-12-15,00:38:36,T,-1.19,66.10
2022-12-15,00:38:36,H,-1.19,66.10
2022-12-15,00:38:46,T,-1.29,66.20
2022-12-15,00:38:46,H,-1.29,66.20
2022-12-15,00:38:56,T,-1.29,66.20
2022-12-15,00:38:56,H,-1.29,66.20
2022-12-15,00:39:06,T,-1.29,66.20
2022-12-15,00:39:06,H,-1.29,66.20
2022-12-15,00:39:16,T,-1.29,66.10
2022-12-15,00:39:16,H,-1.29,66.10
2022-12-15,00:39:26,T,-1.29,66.30
2022-12-15,00:39:26,H,-1.29,66.30
2022-12-15,00:39:36,T,-1.29,66.80
2022-12-15,00:39:36,H,-1.29,66.80
2022-12-15,00:39:46,T,-1.29,67.20
2022-12-15,00:39:46,H,-1.29,67.20
2022-12-15,00:39:56,T,-1.29,67.60
2022-12-15,00:39:56,H,-1.29,67.60
2022-12-15,00:40:06,T,-1.29,67.90
2022-12-15,00:40:06,H,-1.29,67.90
2022-12-15,00:40:16,T,-1.29,68.20
2022-12-15,00:40:16,H,-1.29,68.20
2022-12-15,00:40:26,T,-1.29,68.30
2022-12-15,00:40:26,H,-1.29,68.30
2022-12-15,00:40:36,T,-1.29,68.30
2022-12-15,00:40:36,H,-1.29,68.30
2022-12-15,00:40:46,T,-1.29,68.30
2022-12-15,00:40:46,H,-1.29,68.30
2022-12-15,00:40:56,T,-1.29,68.20
2022-12-15,00:40:56,H,-1.29,68.20
2022-12-15,00:41:06,T,-1.29,68.20
2022-12-15,00:41:06,H,-1.29,68.20
2022-12-15,00:41:16,T,-1.29,68.30
2022-12-15,00:41:16,H,-1.29,68.30
2022-12-15,00:41:26,T,-1.29,68.30
2022-12-15,00:41:26,H,-1.29,68.30
2022-12-15,00:41:36,T,-1.29,68.20
2022-12-15,00:41:36,H,-1.29,68.20
2022-12-15,00:41:46,T,-1.29,68.10
2022-12-15,00:41:46,H,-1.29,68.10
2022-12-15,00:41:56,T,-1.29,68.10
2022-12-15,00:41:56,H,-1.29,68.10
2022-12-15,00:42:06,T,-1.29,67.90
2022-12-15,00:42:06,H,-1.29,67.90
2022-12-15,00:42:16,T,-1.29,67.90
2022-12-15,00:42:16,H,-1.29,67.90
2022-12-15,00:42:26,T,-1.29,67.90
2022-12-15,00:42:26,H,-1.29,67.90
2022-12-15,00:42:36,T,-1.29,67.90
2022-12-15,00:42:36,H,-1.29,67.90
2022-12-15,00:42:46,T,-1.29,67.80
2022-12-15,00:42:46,H,-1.29,67.80
2022-12-15,00:42:56,T,-1.29,67.80
2022-12-15,00:42:56,H,-1.29,67.80
2022-12-15,00:43:06,T,-1.29,67.80
2022-12-15,00:43:06,H,-1.29,67.80
2022-12-15,00:43:16,T,-1.29,67.80
2022-12-15,00:43:16,H,-1.29,67.80
2022-12-15,00:43:26,T,-1.29,67.80
2022-12-15,00:43:26,H,-1.29,67.80
2022-12-15,00:43:36,T,-1.29,67.80
2022-12-15,00:43:36,H,-1.29,67.80
2022-12-15,00:43:46,T,-1.29,67.80
2022-12-15,00:43:46,H,-1.29,67.80
2022-12-15,00:43:56,T,-1.29,67.90
2022-12-15,00:43:56,H,-1.29,67.90
2022-12-15,00:44:06,T,-1.29,68.00
2022-12-15,00:44:06,H,-1.29,68.00
2022-12-15,00:44:16,T,-1.29,68.10
2022-12-15,00:44:16,H,-1.29,68.10
2022-12-15,00:44:26,T,-1.29,68.20
2022-12-15,00:44:26,H,-1.29,68.20
2022-12-15,00:44:36,T,-1.29,68.30
2022-12-15,00:44:36,H,-1.29,68.30
2022-12-15,00:44:46,T,-1.29,68.30
2022-12-15,00:44:46,H,-1.29,68.30
2022-12-15,00:44:56,T,-1.19,68.40
2022-12-15,00:44:56,H,-1.19,68.40
2022-12-15,00:45:06,T,-1.19,68.40
2022-12-15,00:45:06,H,-1.19,68.40
2022-12-15,00:45:16,T,-1.19,68.40
2022-12-15,00:45:16,H,-1.19,68.40
2022-12-15,00:45:26,T,-1.19,68.50
2022-12-15,00:45:26,H,-1.19,68.50
2022-12-15,00:45:36,T,-1.19,68.50
2022-12-15,00:45:36,H,-1.19,68.50
2022-12-15,00:45:46,T,-1.19,68.50
2022-12-15,00:45:46,H,-1.19,68.50
2022-12-15,00:45:56,T,-1.19,68.50
2022-12-15,00:45:56,H,-1.19,68.50
2022-12-15,00:46:06,T,-1.19,68.60
2022-12-15,00:46:06,H,-1.19,68.60
2022-12-15,00:46:16,T,-1.19,68.50
2022-12-15,00:46:16,H,-1.19,68.50
2022-12-15,00:46:26,T,-1.19,68.50
2022-12-15,00:46:26,H,-1.19,68.50
2022-12-15,00:46:36,T,-1.19,68.40
2022-12-15,00:46:36,H,-1.19,68.40
2022-12-15,00:46:46,T,-1.19,68.30
2022-12-15,00:46:46,H,-1.19,68.30
2022-12-15,00:46:56,T,-1.19,68.20
2022-12-15,00:46:56,H,-1.19,68.20
2022-12-15,00:47:06,T,-1.19,68.20
2022-12-15,00:47:06,H,-1.19,68.20
2022-12-15,00:47:16,T,-1.19,68.10
2022-12-15,00:47:16,H,-1.19,68.10
2022-12-15,00:47:26,T,-1.19,68.00
2022-12-15,00:47:26,H,-1.19,68.00
2022-12-15,00:47:36,T,-1.19,68.00
2022-12-15,00:47:36,H,-1.19,68.00
2022-12-15,00:47:46,T,-1.19,68.00
2022-12-15,00:47:46,H,-1.19,68.00
2022-12-15,00:47:56,T,-1.19,68.00
2022-12-15,00:47:56,H,-1.19,68.00
2022-12-15,00:48:06,T,-1.19,68.00
2022-12-15,00:48:06,H,-1.19,68.00
2022-12-15,00:48:16,T,-1.19,67.90
2022-12-15,00:48:16,H,-1.19,67.90
2022-12-15,00:48:26,T,-1.19,67.80
2022-12-15,00:48:26,H,-1.19,67.80
2022-12-15,00:48:36,T,-1.19,67.70
